model,dataset,n,p,lam,objective,errors,leaves,seconds,wall,status,size,iterations,binary_features,lb,ub,known_objective,known_certified,verdict
v43c_anytime_100ms,sine_1k,1000,1,0.05,0.545,495,1,0.0005057499511167407,0.039,optimal,1,0,999,0.545,0.545,0.545,True,ok
v43c_anytime_100ms,sine_1k,1000,1,0.02,0.494,454,2,0.0006004159804433584,0.039,optimal,3,0,999,0.494,0.494,0.494,True,ok
v43c_anytime_100ms,sine_1k,1000,1,0.01,0.42900000000000005,169,26,0.0006424590246751904,0.041,optimal,51,0,999,0.42900000000000016,0.42900000000000016,0.429,True,ok
v43c_anytime_100ms,sine_1k,1000,1,0.005,0.269,109,32,0.0006144590443000197,0.039,optimal,63,0,999,0.26900000000000013,0.26900000000000013,0.269,True,ok
v43c_anytime_100ms,car_evaluation,1728,15,0.1,0.3997685185185186,518,1,3.5958015359938145e-05,0.003,optimal,1,1,15,0.39976851851851847,0.39976851851851847,0.3997685185185186,True,ok
v43c_anytime_100ms,car_evaluation,1728,15,0.05,0.29467592592592595,250,3,9.279092773795128e-05,0.003,optimal,18,10,15,0.29467592592592595,0.29467592592592595,0.2946759259259259,True,ok
v43c_anytime_100ms,car_evaluation,1728,15,0.02,0.20467592592592593,250,3,0.0011628329521045089,0.004,optimal,548,377,15,0.20467592592592593,0.20467592592592593,0.2046759259259259,True,ok
v43c_anytime_100ms,car_evaluation,1728,15,0.01,0.1452314814814815,130,7,0.006130624911747873,0.009,optimal,1736,1879,15,0.1452314814814815,0.1452314814814815,0.145231,True,ok
v43c_anytime_100ms,car_evaluation,1728,15,0.005,0.1063425925925926,106,9,0.01984524994622916,0.023,optimal,1695,13116,15,0.1063425925925926,0.1063425925925926,0.1063425925925926,True,ok
v43c_anytime_100ms,coupon_bar,1913,14,0.1,0.5119184526921067,788,1,3.6375015042722225e-05,0.004,optimal,1,1,14,0.5119184526921067,0.5119184526921067,0.511918,True,ok
v43c_anytime_100ms,coupon_bar,1913,14,0.05,0.4538944066910612,677,2,6.912497337907553e-05,0.003,optimal,27,15,14,0.4538944066910611,0.4538944066910611,0.453894,True,ok
v43c_anytime_100ms,coupon_bar,1913,14,0.02,0.37155253528489285,596,3,0.0003524159546941519,0.004,optimal,189,122,14,0.3715525352848928,0.3715525352848928,0.3715525352848928,True,ok
v43c_anytime_100ms,coupon_bar,1913,14,0.01,0.3410977522216414,576,4,0.002208207966759801,0.006,optimal,952,781,14,0.3410977522216414,0.3410977522216414,0.3410977522216414,True,ok
v43c_anytime_100ms,coupon_bar,1913,14,0.005,0.3186199686356508,533,8,0.011896208045072854,0.015,optimal,1493,5767,14,0.3186199686356508,0.3186199686356508,0.3186199686356508,True,ok
v43c_anytime_100ms,compas_binned,6907,12,0.1,0.5610829593166353,2494,2,3.4708064049482346e-05,0.009,optimal,3,1,12,0.5610829593166353,0.5610829593166353,0.5610829593166353,True,ok
v43c_anytime_100ms,compas_binned,6907,12,0.05,0.46108295931663534,2494,2,2.933293581008911e-05,0.008,optimal,3,1,12,0.46108295931663523,0.46108295931663523,0.4610829593166353,True,ok
v43c_anytime_100ms,compas_binned,6907,12,0.02,0.4010829593166353,2494,2,7.316702976822853e-05,0.008,optimal,21,12,12,0.4010829593166353,0.4010829593166353,0.4010829593166353,True,ok
v43c_anytime_100ms,compas_binned,6907,12,0.01,0.37486752569856663,2382,3,0.0002832920290529728,0.008,optimal,111,63,12,0.3748675256985667,0.3748675256985667,0.3748675256985666,True,ok
v43c_anytime_100ms,compas_binned,6907,12,0.005,0.355968582597365,2286,5,0.0007495000027120113,0.009,optimal,297,201,12,0.35596858259736497,0.35596858259736497,0.355968582597365,True,ok
v43c_anytime_100ms,fico_binary,10459,17,0.1,0.5040443637058992,3180,2,5.054206121712923e-05,0.016,optimal,3,1,17,0.5040443637058992,0.5040443637058992,0.504044,True,ok
v43c_anytime_100ms,fico_binary,10459,17,0.05,0.40404436370589925,3180,2,0.00011658307630568743,0.017,optimal,23,13,17,0.40404436370589925,0.40404436370589925,0.404044,True,ok
v43c_anytime_100ms,fico_binary,10459,17,0.02,0.3440443637058992,3180,2,0.0008962909923866391,0.017,optimal,277,166,17,0.3440443637058992,0.3440443637058992,0.344044,True,ok
v43c_anytime_100ms,fico_binary,10459,17,0.01,0.32404436370589923,3180,2,0.03497483301907778,0.051,optimal,1098,8143,17,0.32404436370589923,0.32404436370589923,0.324044,True,ok
v43c_anytime_100ms,fico_binary,10459,17,0.005,0.308650922650349,3019,4,0.10429508402012289,0.12,time,1302,45853,17,0.2240740032507888,0.308650922650349,0.308650922650349,True,ok
v43c_anytime_100ms,compas_processed,12381,22,0.1,0.411364187060819,3855,1,0.0004575410857796669,0.32,optimal,23,13,621,0.411364187060819,0.411364187060819,0.411364,True,ok
v43c_anytime_100ms,compas_processed,12381,22,0.05,0.36136418706081896,3855,1,0.08461795805487782,0.377,optimal,9,12654,621,0.36136418706081896,0.36136418706081896,0.361364,True,ok
v43c_anytime_100ms,compas_processed,12381,22,0.02,0.32786043130603343,3564,2,0.11078850005287677,0.398,time,235,11853,621,0.10857281318148776,0.32786043130603343,0.32786,False,ok
v43c_anytime_100ms,compas_processed,12381,22,0.01,0.30786043130603347,3564,2,0.10626958298962563,0.415,time,11,15214,621,0.08857281318148777,0.30786043130603347,0.30786,False,ok
v43c_anytime_100ms,compas_processed,12381,22,0.005,0.29786043130603346,3564,2,0.10319266701117158,0.398,time,177,13069,621,0.07857281318148776,0.29786043130603346,0.29786,False,ok
v43c_anytime_300ms,chudi,77,2,0.1,0.464935064935065,5,4,0.0008172079687938094,20.856,optimal,23,10,46,0.464935064935065,0.464935064935065,0.464935,True,ok
v43c_anytime_300ms,chudi,77,2,0.05,0.25,0,5,0.00040845898911356926,0.003,optimal,53,24,46,0.25,0.25,0.25,True,ok
v43c_anytime_300ms,chudi,77,2,0.02,0.1,0,5,0.00044054200407117605,0.001,optimal,59,26,46,0.1,0.1,0.1,True,ok
v43c_anytime_300ms,chudi,77,2,0.01,0.05,0,5,0.0004912910517305136,0.001,optimal,65,29,46,0.05,0.05,0.05,True,ok
v43c_anytime_300ms,chudi,77,2,0.005,0.025,0,5,0.0004988750442862511,0.001,optimal,65,29,46,0.025,0.025,0.025,True,ok
v43c_anytime_300ms,monk_3,122,11,0.1,0.5213114754098361,27,3,5.9416983276605606e-05,0.001,optimal,6,3,11,0.521311475409836,0.521311475409836,0.521311,True,ok
v43c_anytime_300ms,monk_3,122,11,0.05,0.3713114754098361,27,3,9.766698349267244e-05,0.001,optimal,28,15,11,0.37131147540983606,0.37131147540983606,0.371311,True,ok
v43c_anytime_300ms,monk_3,122,11,0.02,0.24295081967213114,15,6,0.0002930419286713004,0.001,optimal,131,88,11,0.24295081967213117,0.24295081967213117,0.2429508196721311,True,ok
v43c_anytime_300ms,monk_3,122,11,0.01,0.15557377049180326,8,9,0.001133957994170487,0.003,optimal,385,284,11,0.15557377049180326,0.15557377049180326,0.1555737704918032,True,ok
v43c_anytime_300ms,monk_3,122,11,0.005,0.09459016393442624,3,14,0.003117875079624355,0.005,optimal,1293,1010,11,0.09459016393442624,0.09459016393442624,0.09459,True,ok
v43c_anytime_300ms,monk_1,124,11,0.1,0.4661290322580645,33,2,5.100003909319639e-05,0.001,optimal,3,2,11,0.46612903225806446,0.46612903225806446,0.466129,True,ok
v43c_anytime_300ms,monk_1,124,11,0.05,0.33870967741935487,11,5,0.00011612509842962027,0.001,optimal,44,24,11,0.3387096774193548,0.3387096774193548,0.3387096774193548,True,ok
v43c_anytime_300ms,monk_1,124,11,0.02,0.16,0,8,0.00032604101579636335,0.003,optimal,95,50,11,0.16,0.16,0.16,True,ok
v43c_anytime_300ms,monk_1,124,11,0.01,0.08,0,8,0.00026233296375721693,0.002,optimal,101,51,11,0.08,0.08,0.08,True,ok
v43c_anytime_300ms,monk_1,124,11,0.005,0.04,0,8,0.00026599992997944355,0.002,optimal,101,51,11,0.04,0.04,0.04,True,ok
v43c_anytime_300ms,iris,150,4,0.1,0.34,6,3,0.0001437499886378646,0.003,optimal,5,0,118,0.34,0.34,0.34,True,ok
v43c_anytime_300ms,iris,150,4,0.05,0.19000000000000003,6,3,0.0001558329677209258,0.002,optimal,9,0,118,0.19,0.19,0.19,True,ok
v43c_anytime_300ms,iris,150,4,0.02,0.1,6,3,0.005347625003196299,0.007,optimal,122,73,118,0.1,0.1,0.1,True,ok
v43c_anytime_300ms,iris,150,4,0.01,0.06,3,4,0.014218374970369041,0.016,optimal,178,361,118,0.060000000000000005,0.060000000000000005,0.06,True,ok
v43c_anytime_300ms,iris,150,4,0.005,0.03833333333333334,2,5,0.039771458017639816,0.041,optimal,136,2190,118,0.03833333333333333,0.03833333333333333,0.038333,True,ok
v43c_anytime_300ms,monk_2,169,11,0.1,0.47869822485207103,64,1,6.262504030019045e-05,0.001,optimal,1,1,11,0.47869822485207103,0.47869822485207103,0.478698,True,ok
v43c_anytime_300ms,monk_2,169,11,0.05,0.428698224852071,64,1,0.00013599998783320189,0.004,optimal,23,14,11,0.428698224852071,0.428698224852071,0.428698,True,ok
v43c_anytime_300ms,monk_2,169,11,0.02,0.35893491124260357,37,7,0.0017308330861851573,0.004,optimal,546,448,11,0.35893491124260357,0.35893491124260357,0.3589349112426035,True,ok
v43c_anytime_300ms,monk_2,169,11,0.01,0.2650887573964497,11,20,0.006732666050083935,0.008,optimal,1559,1714,11,0.2650887573964497,0.2650887573964497,0.2650887573964497,True,ok
v43c_anytime_300ms,monk_2,169,11,0.005,0.15275147928994084,3,27,0.008429790963418782,0.011,optimal,979,3330,11,0.15275147928994082,0.15275147928994082,0.152751,True,ok
v43c_anytime_300ms,tic-tac-toe,958,9,0.1,0.4465553235908142,332,1,5.437491927295923e-05,0.013,optimal,1,1,27,0.4465553235908142,0.4465553235908142,0.446555,True,ok
v43c_anytime_300ms,tic-tac-toe,958,9,0.05,0.3965553235908142,332,1,0.0004829999525099993,0.012,optimal,55,38,27,0.39655532359081413,0.39655532359081413,0.396555,True,ok
v43c_anytime_300ms,tic-tac-toe,958,9,0.02,0.3183298538622129,190,6,0.015277958940714598,0.027,optimal,738,5418,27,0.3183298538622129,0.3183298538622129,0.3183298538622129,True,ok
v43c_anytime_300ms,tic-tac-toe,958,9,0.01,0.2507515657620042,154,9,0.10312829201575369,0.115,optimal,799,57641,27,0.2507515657620042,0.2507515657620042,0.2507515657620042,True,ok
v43c_anytime_300ms,tic-tac-toe,958,9,0.005,0.15427974947807935,52,20,0.2611690000630915,0.274,optimal,917,148323,27,0.15427974947807932,0.15427974947807932,0.1542797494780793,True,ok
v43c_anytime_300ms,gaussian_1k,1000,1,0.1,0.397,297,1,0.0004819160094484687,0.045,optimal,1,0,999,0.397,0.397,0.397,True,ok
v43c_anytime_300ms,gaussian_1k,1000,1,0.05,0.275,125,3,0.0007614169735461473,0.046,optimal,5,0,999,0.275,0.275,0.275,True,ok
v43c_anytime_300ms,gaussian_1k,1000,1,0.02,0.185,125,3,0.0006200000643730164,0.045,optimal,5,0,999,0.18499999999999997,0.18499999999999997,0.185,True,ok
v43c_anytime_300ms,gaussian_1k,1000,1,0.01,0.155,125,3,0.0006055840058252215,0.043,optimal,5,0,999,0.155,0.155,0.155,True,ok
v43c_anytime_300ms,gaussian_1k,1000,1,0.005,0.14,125,3,0.0006100829923525453,0.041,optimal,5,0,999,0.14,0.14,0.14,True,ok
v43c_anytime_300ms,fico_1k,1000,23,0.1,0.491,291,2,0.022298709023743868,0.046,optimal,11,2793,1357,0.49100000000000005,0.49100000000000005,0.491,True,ok
v43c_anytime_300ms,fico_1k,1000,23,0.05,0.391,291,2,0.31134550005663186,0.334,time,11,46369,1357,0.125,0.391,0.391,False,ok
v43c_anytime_300ms,fico_1k,1000,23,0.02,0.33099999999999996,291,2,0.3122333330102265,0.337,time,11,34236,1357,0.065,0.33099999999999996,0.331,False,ok
v43c_anytime_300ms,fico_1k,1000,23,0.01,0.304,264,4,0.4479338329983875,0.473,time,17,16468,1357,0.045,0.304,0.304,False,ok
v43c_anytime_300ms,fico_1k,1000,23,0.005,0.28400000000000003,264,4,0.44502404192462564,0.471,time,17,7288,1357,0.035,0.28400000000000003,0.284,False,ok
v43c_anytime_300ms,sine_1k,1000,1,0.1,0.595,495,1,0.000490749953314662,0.044,optimal,1,0,999,0.595,0.595,0.595,True,ok
v43c_anytime_300ms,sine_1k,1000,1,0.05,0.545,495,1,0.0005351250292733312,0.041,optimal,1,0,999,0.545,0.545,0.545,True,ok
v43c_anytime_300ms,sine_1k,1000,1,0.02,0.494,454,2,0.0006004580063745379,0.042,optimal,3,0,999,0.494,0.494,0.494,True,ok
v43c_anytime_300ms,sine_1k,1000,1,0.01,0.42900000000000005,169,26,0.0006275419145822525,0.04,optimal,51,0,999,0.42900000000000016,0.42900000000000016,0.429,True,ok
v43c_anytime_300ms,sine_1k,1000,1,0.005,0.269,109,32,0.0006060830783098936,0.04,optimal,63,0,999,0.26900000000000013,0.26900000000000013,0.269,True,ok
v43c_anytime_300ms,car_evaluation,1728,15,0.1,0.3997685185185186,518,1,3.433309029787779e-05,0.003,optimal,1,1,15,0.39976851851851847,0.39976851851851847,0.3997685185185186,True,ok
v43c_anytime_300ms,car_evaluation,1728,15,0.05,0.29467592592592595,250,3,8.737505413591862e-05,0.003,optimal,18,10,15,0.29467592592592595,0.29467592592592595,0.2946759259259259,True,ok
v43c_anytime_300ms,car_evaluation,1728,15,0.02,0.20467592592592593,250,3,0.001164125045761466,0.004,optimal,548,377,15,0.20467592592592593,0.20467592592592593,0.2046759259259259,True,ok
v43c_anytime_300ms,car_evaluation,1728,15,0.01,0.1452314814814815,130,7,0.006248250021599233,0.009,optimal,1600,1936,15,0.1452314814814815,0.1452314814814815,0.145231,True,ok
v43c_anytime_300ms,car_evaluation,1728,15,0.005,0.1063425925925926,106,9,0.01794708298984915,0.021,optimal,1732,11149,15,0.1063425925925926,0.1063425925925926,0.1063425925925926,True,ok
v43c_anytime_300ms,coupon_bar,1913,14,0.1,0.5119184526921067,788,1,4.654203075915575e-05,0.004,optimal,1,1,14,0.5119184526921067,0.5119184526921067,0.511918,True,ok
v43c_anytime_300ms,coupon_bar,1913,14,0.05,0.4538944066910612,677,2,7.850001566112041e-05,0.003,optimal,27,15,14,0.4538944066910611,0.4538944066910611,0.453894,True,ok
v43c_anytime_300ms,coupon_bar,1913,14,0.02,0.37155253528489285,596,3,0.0003505420172587037,0.003,optimal,189,122,14,0.3715525352848928,0.3715525352848928,0.3715525352848928,True,ok
v43c_anytime_300ms,coupon_bar,1913,14,0.01,0.3410977522216414,576,4,0.002112540998496115,0.005,optimal,952,779,14,0.3410977522216414,0.3410977522216414,0.3410977522216414,True,ok
v43c_anytime_300ms,coupon_bar,1913,14,0.005,0.3186199686356508,533,8,0.013086916995234787,0.016,optimal,1640,5357,14,0.3186199686356508,0.3186199686356508,0.3186199686356508,True,ok
v43c_anytime_300ms,compas_binned,6907,12,0.1,0.5610829593166353,2494,2,3.883300814777613e-05,0.008,optimal,3,1,12,0.5610829593166353,0.5610829593166353,0.5610829593166353,True,ok
v43c_anytime_300ms,compas_binned,6907,12,0.05,0.46108295931663534,2494,2,3.141607157886028e-05,0.008,optimal,3,1,12,0.46108295931663523,0.46108295931663523,0.4610829593166353,True,ok
v43c_anytime_300ms,compas_binned,6907,12,0.02,0.4010829593166353,2494,2,7.691700011491776e-05,0.007,optimal,21,12,12,0.4010829593166353,0.4010829593166353,0.4010829593166353,True,ok
v43c_anytime_300ms,compas_binned,6907,12,0.01,0.37486752569856663,2382,3,0.00027191697154194117,0.008,optimal,111,63,12,0.3748675256985667,0.3748675256985667,0.3748675256985666,True,ok
v43c_anytime_300ms,compas_binned,6907,12,0.005,0.355968582597365,2286,5,0.0008000419475138187,0.009,optimal,297,201,12,0.35596858259736497,0.35596858259736497,0.355968582597365,True,ok
v43c_anytime_300ms,fico_binary,10459,17,0.1,0.5040443637058992,3180,2,5.508307367563248e-05,0.015,optimal,3,1,17,0.5040443637058992,0.5040443637058992,0.504044,True,ok
v43c_anytime_300ms,fico_binary,10459,17,0.05,0.40404436370589925,3180,2,0.00011237501166760921,0.015,optimal,23,13,17,0.40404436370589925,0.40404436370589925,0.404044,True,ok
v43c_anytime_300ms,fico_binary,10459,17,0.02,0.3440443637058992,3180,2,0.0008764159865677357,0.016,optimal,277,166,17,0.3440443637058992,0.3440443637058992,0.344044,True,ok
v43c_anytime_300ms,fico_binary,10459,17,0.01,0.32404436370589923,3180,2,0.03230754192918539,0.047,optimal,1173,7298,17,0.32404436370589923,0.32404436370589923,0.324044,True,ok
v43c_anytime_300ms,fico_binary,10459,17,0.005,0.308650922650349,3019,4,0.3092093749437481,0.324,time,1364,96027,17,0.2240740032507888,0.308650922650349,0.308650922650349,True,ok
v43c_anytime_300ms,compas_processed,12381,22,0.1,0.411364187060819,3855,1,0.0005519170081242919,0.321,optimal,23,13,621,0.411364187060819,0.411364187060819,0.411364,True,ok
v43c_anytime_300ms,compas_processed,12381,22,0.05,0.36136418706081896,3855,1,0.08702829200774431,0.385,optimal,244,12546,621,0.36136418706081896,0.36136418706081896,0.361364,True,ok
v43c_anytime_300ms,compas_processed,12381,22,0.02,0.32786043130603343,3564,2,0.32173983298707753,0.64,time,11,36902,621,0.10857281318148776,0.32786043130603343,0.32786,False,ok
v43c_anytime_300ms,compas_processed,12381,22,0.01,0.30786043130603347,3564,2,0.3100285839755088,0.621,time,11,25128,621,0.08857281318148777,0.30786043130603347,0.30786,False,ok
v43c_anytime_300ms,compas_processed,12381,22,0.005,0.29786043130603346,3564,2,0.31804558308795094,0.628,time,11,26786,621,0.07857281318148776,0.29786043130603346,0.29786,False,ok
v43c_anytime_1000ms,chudi,77,2,0.1,0.464935064935065,5,4,0.0008870840538293123,21.339,optimal,23,10,46,0.464935064935065,0.464935064935065,0.464935,True,ok
v43c_anytime_1000ms,chudi,77,2,0.05,0.25,0,5,0.0003677919739857316,0.002,optimal,53,24,46,0.25,0.25,0.25,True,ok
v43c_anytime_1000ms,chudi,77,2,0.02,0.1,0,5,0.00040979101322591305,0.001,optimal,59,26,46,0.1,0.1,0.1,True,ok
v43c_anytime_1000ms,chudi,77,2,0.01,0.05,0,5,0.0004243330331519246,0.001,optimal,65,29,46,0.05,0.05,0.05,True,ok
v43c_anytime_1000ms,chudi,77,2,0.005,0.025,0,5,0.00041483400855213404,0.001,optimal,65,29,46,0.025,0.025,0.025,True,ok
v43c_anytime_1000ms,monk_3,122,11,0.1,0.5213114754098361,27,3,5.708402022719383e-05,0.001,optimal,6,3,11,0.521311475409836,0.521311475409836,0.521311,True,ok
v43c_anytime_1000ms,monk_3,122,11,0.05,0.3713114754098361,27,3,8.62909946590662e-05,0.001,optimal,28,15,11,0.37131147540983606,0.37131147540983606,0.371311,True,ok
v43c_anytime_1000ms,monk_3,122,11,0.02,0.24295081967213114,15,6,0.0002476670779287815,0.001,optimal,131,88,11,0.24295081967213117,0.24295081967213117,0.2429508196721311,True,ok
v43c_anytime_1000ms,monk_3,122,11,0.01,0.15557377049180326,8,9,0.0006613340228796005,0.002,optimal,385,284,11,0.15557377049180326,0.15557377049180326,0.1555737704918032,True,ok
v43c_anytime_1000ms,monk_3,122,11,0.005,0.09459016393442624,3,14,0.0021320419618859887,0.003,optimal,1242,949,11,0.09459016393442624,0.09459016393442624,0.09459,True,ok
v43c_anytime_1000ms,monk_1,124,11,0.1,0.4661290322580645,33,2,3.9624981582164764e-05,0.001,optimal,3,2,11,0.46612903225806446,0.46612903225806446,0.466129,True,ok
v43c_anytime_1000ms,monk_1,124,11,0.05,0.33870967741935487,11,5,9.287497960031033e-05,0.001,optimal,44,24,11,0.3387096774193548,0.3387096774193548,0.3387096774193548,True,ok
v43c_anytime_1000ms,monk_1,124,11,0.02,0.16,0,8,0.00014920893590897322,0.001,optimal,95,50,11,0.16,0.16,0.16,True,ok
v43c_anytime_1000ms,monk_1,124,11,0.01,0.08,0,8,0.00014883303083479404,0.001,optimal,101,51,11,0.08,0.08,0.08,True,ok
v43c_anytime_1000ms,monk_1,124,11,0.005,0.04,0,8,0.00013912504073232412,0.001,optimal,101,51,11,0.04,0.04,0.04,True,ok
v43c_anytime_1000ms,iris,150,4,0.1,0.34,6,3,0.000122333993203938,0.002,optimal,5,0,118,0.34,0.34,0.34,True,ok
v43c_anytime_1000ms,iris,150,4,0.05,0.19000000000000003,6,3,0.00014587503392249346,0.001,optimal,9,0,118,0.19,0.19,0.19,True,ok
v43c_anytime_1000ms,iris,150,4,0.02,0.1,6,3,0.004882583045400679,0.006,optimal,122,73,118,0.1,0.1,0.1,True,ok
v43c_anytime_1000ms,iris,150,4,0.01,0.06,3,4,0.011033833026885986,0.012,optimal,183,342,118,0.060000000000000005,0.060000000000000005,0.06,True,ok
v43c_anytime_1000ms,iris,150,4,0.005,0.03833333333333334,2,5,0.035528792068362236,0.037,optimal,144,2142,118,0.03833333333333333,0.03833333333333333,0.038333,True,ok
v43c_anytime_1000ms,monk_2,169,11,0.1,0.47869822485207103,64,1,3.895896952599287e-05,0.001,optimal,1,1,11,0.47869822485207103,0.47869822485207103,0.478698,True,ok
v43c_anytime_1000ms,monk_2,169,11,0.05,0.428698224852071,64,1,8.204102050513029e-05,0.001,optimal,23,14,11,0.428698224852071,0.428698224852071,0.428698,True,ok
v43c_anytime_1000ms,monk_2,169,11,0.02,0.35893491124260357,37,7,0.0010990409646183252,0.002,optimal,546,446,11,0.35893491124260357,0.35893491124260357,0.3589349112426035,True,ok
v43c_anytime_1000ms,monk_2,169,11,0.01,0.2650887573964497,11,20,0.004023458110168576,0.005,optimal,1876,1665,11,0.2650887573964497,0.2650887573964497,0.2650887573964497,True,ok
v43c_anytime_1000ms,monk_2,169,11,0.005,0.15275147928994084,3,27,0.006651125033386052,0.008,optimal,2043,2893,11,0.15275147928994082,0.15275147928994082,0.152751,True,ok
v43c_anytime_1000ms,tic-tac-toe,958,9,0.1,0.4465553235908142,332,1,4.824995994567871e-05,0.013,optimal,1,1,27,0.4465553235908142,0.4465553235908142,0.446555,True,ok
v43c_anytime_1000ms,tic-tac-toe,958,9,0.05,0.3965553235908142,332,1,0.00048554211389273405,0.012,optimal,55,38,27,0.39655532359081413,0.39655532359081413,0.396555,True,ok
v43c_anytime_1000ms,tic-tac-toe,958,9,0.02,0.3183298538622129,190,6,0.012822750024497509,0.024,optimal,817,4051,27,0.3183298538622129,0.3183298538622129,0.3183298538622129,True,ok
